department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LIMA,49200,0,-12.05101303399993,-75.54816365499994
LIMA,113952,0,-10.443748046999925,-76.88965820299995
LIMA,113953,0,-10.444802734999934,-76.87626757799995
LIMA,113954,0,-10.454619140999961,-76.89721679699994
LIMA,113955,0,-10.45647851599994,-76.88001757799998
LIMA,113956,0,-10.457695311999931,-76.89708789099996
LIMA,113957,0,-10.460187499999964,-76.92644140599998
LIMA,113958,0,-10.462324218999976,-76.94979296799994
LIMA,113959,0,-10.451287109999953,-76.95720312499998
LIMA,113960,0,-10.45203710999994,-76.98352343699997
LIMA,113961,0,-10.449691405999946,-76.98712499999993
LIMA,113962,0,-10.444259764999973,-77.04321874999994
LIMA,113963,0,-10.447109374999963,-77.04687890599996
LIMA,113964,0,-10.46185351499997,-77.06063867199998
LIMA,113965,0,-10.457632812999984,-77.05338867199998
LIMA,113966,0,-10.465439452999938,-77.05659179699995
LIMA,113967,0,-10.484111327999933,-77.05840039099996
LIMA,113968,0,-10.485621093999955,-77.02882226499997
LIMA,113969,0,-10.470978515999949,-77.02723046899996
LIMA,113970,0,-10.476863281999945,-77.01582812499998
LIMA,113971,0,-10.475343749999977,-77.01171289099995
LIMA,113972,0,-10.464083984999938,-77.00827343799995
LIMA,113973,0,-10.470689452999979,-77.00591210999994
LIMA,113974,0,-10.47540429699995,-77.00658984399996
LIMA,113975,0,-10.47924414099999,-76.99522656299996
LIMA,113976,0,-10.468240234999937,-76.99301367199996
LIMA,113977,0,-10.464716796999934,-76.99393554699998
LIMA,113978,0,-10.473423827999959,-76.98859374999995
LIMA,113979,0,-10.478037109999939,-76.97536718799995
LIMA,113980,0,-10.473298827999932,-76.97017968799997
LIMA,113981,0,-10.48155859399998,-76.96335156299995
LIMA,113982,0,-10.483458983999979,-76.97031249999999
LIMA,113983,0,-10.488812499999945,-76.98141210899996
LIMA,113984,0,-10.478892577999934,-77.00372460999995
LIMA,113985,0,-10.497046874999972,-76.99360546899999
LIMA,113986,0,-10.493712889999932,-76.97514843799996
LIMA,113987,0,-10.49589257799995,-76.95797265699997
LIMA,113988,0,-10.492689452999969,-76.91516210899994
LIMA,113989,0,-10.387326171999968,-77.07913476599998
LIMA,113990,0,-10.422328124999977,-77.09004101599999
LIMA,113991,0,-10.391152343999977,-77.07811523399994
LIMA,113992,0,-10.358451171999942,-77.00014062499997
LIMA,113993,0,-10.476546874999949,-76.79223632799994
LIMA,113994,0,-10.493630858999946,-76.79915820299993
LIMA,113995,0,-10.495462889999938,-76.754507812
LIMA,113996,0,-10.333156249999938,-77.626955078
LIMA,113997,0,-10.339873046999974,-77.62946679699996
LIMA,113998,0,-10.363697264999923,-77.65653124999994
LIMA,113999,0,-10.367449217999928,-77.66235351599994
LIMA,114000,0,-10.37399218699994,-77.66981445299996
LIMA,114001,0,-10.378605468999986,-77.67772656299996
LIMA,114002,0,-10.386824218999957,-77.69214843799995
LIMA,114003,0,-10.405435546999973,-77.70791796899994
LIMA,114004,0,-10.409238281999933,-77.70750976499994
LIMA,114005,0,-10.417201171999974,-77.71629296899994
LIMA,114006,0,-10.426183592999964,-77.72491015599996
LIMA,114007,0,-10.428570311999975,-77.72898437499998
LIMA,114008,0,-10.434416014999956,-77.72510937499999
LIMA,114009,0,-10.46172903999997,-77.73218124099998
LIMA,114010,0,-10.470017577999961,-77.73696484399994
LIMA,114011,0,-10.47850976599995,-77.74199023399996
LIMA,114012,0,-10.489679687999976,-77.75011718799993
LIMA,114013,0,-10.472355468999982,-76.99255859399995
LIMA,114014,0,-10.362804687999935,-77.00350976599998
LIMA,114015,0,-10.38183984399995,-77.01766210899996
LIMA,114016,0,-10.371117186999978,-76.95609960899998
LIMA,114017,0,-10.375046874999956,-76.91527343699994
