department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LORETO,123073,0,-4.023248046999927,-70.19348046999994
LORETO,123074,0,-4.123813868999947,-70.23723632399998
LORETO,123075,0,-4.037818358999967,-70.39501367199995
LORETO,123076,0,-4.121439850999927,-70.05041441999998
LORETO,123077,0,-4.123984208999963,-70.04900509099997
LORETO,123078,0,-4.168996022999971,-70.02611896699995
LORETO,123079,0,-4.208782311999922,-70.01097818199997
LORETO,123080,0,-4.322425123999942,-70.05280550299995
LORETO,123081,0,-4.068134765999965,-70.78865624999997
LORETO,123082,0,-4.23059478899995,-69.97967359599994
LORETO,123083,0,-4.100544921999928,-70.10652148499997
LORETO,123084,0,-4.08431249999996,-70.19618554799996
LORETO,123085,0,-4.097460936999944,-70.81002929699997
LORETO,123086,0,-4.3537428479999685,-70.04063728999995
LORETO,123087,0,-4.094736327999962,-70.40902539099994
LORETO,123088,0,-4.132657130999978,-70.47114649399998
LORETO,123089,0,-4.131392577999981,-70.42253515699997
LORETO,123090,0,-4.133232421999931,-70.40494921999993
LORETO,123091,0,-4.167179152999946,-70.28483634999998
LORETO,123092,0,-4.134138671999955,-70.37052734399998
LORETO,123093,0,-4.142058593999936,-70.36297070399996
LORETO,123094,0,-4.132402343999949,-70.44590039099995
LORETO,123095,0,-4.13428134399993,-70.52236786199995
LORETO,123096,0,-4.131269530999924,-70.52602734399994
LORETO,123097,0,-4.156661491999956,-70.75181888599997
LORETO,123098,0,-4.134263045999943,-70.54927772399998
LORETO,123099,0,-4.149332407999963,-70.36196757099998
LORETO,123100,0,-4.150443358999955,-70.33338867299996
LORETO,123101,0,-4.1595019539999445,-70.43982226599996
LORETO,123102,0,-4.13363342199994,-70.37567950999994
LORETO,123103,0,-4.130591876999967,-70.42450526799996
LORETO,123104,0,-4.1832050779999586,-70.50489062499997
LORETO,123105,0,-4.123443314999973,-70.62881438099998
LORETO,123106,0,-4.21416522999994,-70.84308000299995
LORETO,123107,0,-4.1337778979999396,-70.44675140399994
LORETO,123108,0,-4.243390318999955,-70.30084813699995
LORETO,123109,0,-4.244901358999924,-70.85434464699995
LORETO,123110,0,-4.189925780999945,-70.13526171899997
LORETO,123111,0,-4.193470702999954,-70.11463281399995
LORETO,123112,0,-4.204339842999949,-70.10376171899998
LORETO,123113,0,-4.301321810999972,-70.88675263999994
LORETO,123114,0,-4.38066094699997,-71.23291659999995
LORETO,123115,0,-4.246768974999946,-70.11108715099994
LORETO,123116,0,-4.335986648999952,-70.20025032199999
LORETO,123117,0,-4.348576082999948,-70.03759881699995
LORETO,123118,0,-4.342025389999951,-69.99506250099995
LORETO,123119,0,-4.152557222999981,-70.67332413799994
LORETO,123120,0,-4.142256359999984,-70.61724959499998
LORETO,123121,0,-4.345472576999954,-70.98348473999994
LORETO,123122,0,-4.27249215499996,-70.88911606999994
LORETO,123123,0,-4.067774072999953,-70.12694551499999
LORETO,123124,0,-4.1323503439999705,-70.04434519499995
LORETO,123125,0,-4.163618811999933,-70.00847527899998
LORETO,123126,0,-4.290418256999936,-70.04137192099995
LORETO,123127,0,-4.339178327999946,-70.03700757399997
LORETO,123128,0,-4.327573303999945,-70.20183804499999
LORETO,123129,0,-4.148193636999963,-70.31377192099995
LORETO,123130,0,-4.3250307259999685,-69.98575591599996
LORETO,123131,0,-4.2523757619999225,-69.95685715199994
LORETO,123132,0,-4.228159294999964,-69.95533054399995
LORETO,123133,0,-4.1942161979999275,-69.99541743099996
